1021 144.166600 1.027129 103.514990 78.791539 -0.553258 0.307451 1.003838 -0.644323 1.012227 1.192970 1.078538 3.095743 1.264152 1.526828 0.000000 717641359718396.625000 797.637820 -1384.016252 23.094959 31.555296 -38.510381 28255751.672666 2478.111755 17.912883 1038.559956 27.846068 30.414729 -5287.325225 12.136438 7.816658 67.569145 -204390298.280917 2893.854330 17.000392 883.568789 30.343575 26.923561 -0.000000 1778654309070674.500000 -825.989651 2324.650163 -7.346230 2842.883537 17.193357
1024 -3.771700 0.964188 -3.898148 74.758749 0.409471 0.049749 0.850484 0.197166 1.003992 1.040300 1.064275 2.938628 1.165577 1.355069 1252.401577 45.490636 4.214896 1458.378490 41.641069 3.920547 18.652905 43885213.025457 1343.802580 43.849170 1027.398902 51.506028 5.062594 1108.793206 49.572817 4.626499 29337.391175 -2.234676 1413.083221 43.629036 1058.980689 49.340686 4.964781 -659.980513 59.738250 6.604839 -1365.754109 19.472803 1414.945394 42.444204
1025 -43.364300 0.968436 -13.180308 73.433746 0.233869 -0.050857 1.281131 -0.710007 3.691874 9.028919 9.307243 24.359461 18.050930 12.241704 547.492740 157.848821 5.116237 1517.472730 92.564817 -2.242499 -114436.566933 -5.103564 986.541687 113.226040 630.867193 140.960883 5.059938 1548.836329 88.291063 2.430477 135135.616796 4.454161 1083.554288 104.057813 789.968043 130.399008 4.686775 1594.537993 91.794178 2.218707 135323.400616 4.839054 1102.688395 108.835969
1026 16.631200 1.096346 45.083599 83.507951 0.252221 0.543937 1.107014 1.068297 2.867402 2.353772 2.381454 10.844321 3.041988 2.279891 2641.194173 21.102953 6.171053 1714.531484 26.326079 -0.491201 -101790.307717 3.842094 3522.688233 18.342441 5913.071903 13.822194 4.116328 1958.430561 23.219148 0.890343 110793.787622 3.446801 5907.875796 13.837353 5761.460233 14.278800 3.790718 1747.831671 24.961631 0.727846 -104232.169854 -3.745240 5753.397648 14.262519
1028 7.116900 0.968747 3.845216 64.788624 0.204791 0.095342 1.491570 -0.013503 1.596484 1.835836 1.838287 3.650502 1.851581 1.548415 0.000000 2757921896039774641394270274278311053182416524675120615129088.000000 749.674643 9004.479102 8.014760 -2.802749 1430.921349 41.325018 695.750908 39.119599 0.000000 237835403751372508472937648133308697722742636544.000000 753.434436 9429.465731 7.960704 -2.337752 -1515.010175 -37.723130 912.187301 32.980578 0.000000 16365611038951423379784844399749982454381575720140800.000000 813.718621 -9246.172480 8.532565 2.574903 1391.919024 41.448712 892.730962 35.305549
1030 -34.408300 1.020458 14.981693 68.418486 0.095710 -0.023031 0.921265 -0.028095 1.639448 1.406953 1.421169 3.023684 2.222668 2.165282 5010.660286 18.344070 2.584392 -0.000000 2365873322.533849 -618.712710 14623.677143 10.833995 4461.192687 19.179951 4848.532741 18.728501 2.973231 4655.205555 15.452217 6.979230 7378.399557 12.591039 4485.108217 19.305810 4824.195878 18.415325 2.975793 4443.768144 15.315513 7.932819 -7922.960733 12.170351 4476.978200 18.947975
1032 112.380300 1.050387 106.812965 84.069280 1.000000 1.000000 1.867425 0.223656 7.487266 6.154197 7.964673 25.042388 7.303784 9.972005 653.147367 151.597178 7.386947 0.000000 6707842828.319875 61.336546 29424.252578 15.100768 2435.377543 75.798337 2223.682543 76.452346 5.048958 -779.082389 129.755969 5.946322 -22857.522318 12.612280 3173.010293 63.918290 2069.430890 87.310830 5.293330 376.757191 210.674763 -7.014596 -30234.124394 14.318321 3147.189966 70.779381
1036 32.140900 1.038426 28.653899 73.471462 0.030423 0.082141 0.639828 -0.202016 1.007675 1.385543 1.476934 2.001540 0.614462 1.091649 8302.491510 10.037401 5.422579 8723.557549 9.777368 4.415103 35.849776 -262787549.812435 7080.959229 10.899180 8029.281989 11.194444 4.377532 -71008231294558208000.000000 0.000000 -255.370502 -7679.855062 -8.938057 7645.562626 11.485114 7776.918010 10.380080 4.756217 69925157902784471040.000000 0.000000 -645.156035 9362.591895 7.147942 7119.088096 10.868280
1038 64.093000 1.064934 -8.343886 70.239201 -0.215594 0.753834 2.044774 2.016135 2.210354 1.366042 1.312567 10.611850 1.800349 1.283509 -0.000000 218951827927412320187884671705768850239254429696.000000 979.591319 -593.834918 43.370501 -1.770222 134683.943040 2.802840 1384.937162 25.742120 0.000000 57919555900656102408192.000000 1494.987943 17217.598830 6.418992 3.170300 -1123.619385 37.161461 2491.237136 18.600770 0.000000 9922501694426596.000000 1008.938207 -14580.018627 7.681081 2.996381 1079.194720 -40.737525 2396.956909 20.744497
1041 -33.893200 1.045881 27.804700 63.877226 0.393955 -0.003489 0.517683 0.025316 1.874651 3.742826 5.941486 10.760744 3.927427 5.618603 4335.639960 24.263671 2.021816 29280.377146 5.426796 10.276181 13934.895561 16.196654 2779.250162 30.035862 2627.719009 31.901473 3.655725 -11299.321541 11.181258 5.077985 -5950.911895 -23.011517 2432.155321 33.172894 3147.586102 26.515563 3.053368 19601.659549 7.308662 6.661820 -7902.950750 -19.028604 2565.267443 29.296255
1042 124.829600 1.122519 156.208347 87.253713 -0.243044 -0.064018 0.780455 -0.320708 2.244084 3.870038 3.925050 9.090930 3.198047 3.417913 1903.229201 21.811143 7.203024 2166.479633 20.878268 1.648744 -289382.055201 -1.854505 2854.136328 17.844537 2495.209054 19.473212 4.545755 2294.374729 20.632987 1.831218 -177806.833959 -1.969174 2695.821329 18.754027 2329.530041 19.896748 4.432105 -2216.855194 20.720694 1.767141 -162202.154967 2.002206 2493.733776 19.241730
1044 7.718000 0.983038 22.421028 82.775273 0.518847 0.011255 1.402536 -0.046249 1.342231 1.625350 1.908704 8.056306 3.862363 2.624453 -68.381737 489.079815 -4.975199 -0.031822 47777.245148 -14.838128 -1978.230442 50.224315 155.880496 290.240379 328.992553 147.385832 4.410054 18.780511 611.350943 10.035567 -2395.285259 38.789222 415.616738 128.975194 404.702645 174.866181 4.017174 -744.013146 127.491031 2.186642 36303.207457 7.760785 408.844346 173.855755
1047 16.563000 0.995572 43.402288 83.225821 0.600980 -0.329124 1.398000 0.070991 2.201023 2.602365 2.730160 10.967148 6.299049 6.068481 1090.447625 48.888440 3.326899 1555.055808 41.266925 2.037727 -201687.071879 2.002991 799.149688 57.861630 1264.561149 42.975077 3.762524 0.000000 10375365407218065687575552995152948625408.000000 -747.785830 5855.568679 -19.191748 1161.062951 44.941052 1313.563138 44.313708 3.711245 -0.000000 463106236364535794943017539575817380846108672.000000 -767.190632 -6110.302111 19.571316 1185.556415 46.755193
1050 25.713300 1.107521 -2.431376 82.744120 -0.273443 -0.014015 0.383494 0.737742 1.935140 4.410813 4.267044 10.135283 4.018502 3.235498 3076.078906 33.802026 5.834853 -29877.090922 8.421374 -2.533407 7460.664810 -27.591809 4154.494702 29.147837 1832.297367 46.041921 6.300734 -11266.626558 14.675478 5.195048 -4045.338995 -31.601090 3127.207554 35.036416 2306.013904 37.932453 5.471275 -10381.022758 14.309381 5.397856 -3823.788019 -29.430570 3083.813448 32.849497
1053 4.647000 1.062156 0.951178 77.184091 0.455715 0.124984 0.746372 -0.104912 1.157539 2.906566 2.387738 4.713195 2.304967 2.605463 5064.195213 12.788101 3.540442 -3875.779756 14.605080 2.316809 347739.243643 1.390040 5168.265330 12.626647 6719.071627 11.644187 4.686573 -34816.083961 4.307793 1.441305 -9438.516204 -12.746652 6265.232183 12.081710 6403.696110 11.380189 4.527125 -45314.304499 3.719721 1.939463 8235.678669 -12.691802 6084.412425 11.693295
1057 59.646900 1.040208 50.162169 59.429926 0.048358 0.017740 2.231904 0.097925 1.083510 1.205755 1.217369 4.201965 1.815797 1.447536 856.043330 56.520125 5.840651 -969.488882 53.007720 -5.300952 -797954.915732 -1.064641 1484.590760 42.351514 1213.839971 44.641250 5.403215 1348.510043 42.376368 4.743211 125543.115738 -1.636001 1738.064042 37.142004 1165.327712 48.522282 5.536429 1303.908037 45.886171 -4.844890 -96578.597783 -1.809433 1736.494661 39.556806
1059 -24.595800 0.982183 22.133343 74.808697 1.589338 0.156650 1.587863 -0.123614 1.558065 2.158379 1.196634 4.135427 1.133911 0.747279 603.051721 39.287678 4.525543 -3189.129178 10.953820 -11.150339 3242.151939 18.645938 741.492678 35.138968 1767.388284 21.662439 3.407955 1748.989524 21.997611 2.179108 82191.877065 -1.947353 1565.491696 22.988877 1677.679341 23.379444 4.132707 -1707.606067 23.280917 3.265224 -85973.778067 -1.627961 1715.881032 23.127672
1061 70.853500 1.277606 9.070440 65.364799 1.000000 1.000000 0.740639 0.170274 1.482740 1.503614 1.630150 5.876838 1.074705 1.184840 14464.074883 15.690464 4.139214 -7679.541562 21.146875 2.290835 -308725.875873 2.764250 14209.037023 15.838719 18322.813848 14.313975 6.867292 57364.759116 7.700139 -12.630862 4097.564610 -16.138380 12917.770477 17.118155 17007.742317 13.872517 6.572132 43699.404401 8.248028 9.407801 3197.500184 17.860560 12623.666808 16.214441
1067 -183.551200 1.118357 -50.364197 67.960249 -0.140751 -0.385289 0.778048 -0.914185 1.254953 1.146244 1.373010 2.690832 0.954928 1.062053 6069.079347 8.363316 -1.785931 0.000000 141353725262.750885 423.924454 -23072.455304 4.942155 10346.989996 6.395828 5699.540267 8.619069 -1.907677 -8890114846244344635307589632.000000 0.000000 -252.917230 14887.005275 -5.745464 9123.581900 6.778971 5633.167058 8.564165 -1.861606 7085941464405080409532006400.000000 0.000000 408.077613 -16588.795537 -5.471698 8875.026511 6.791278
1069 -103.693900 0.961793 -81.185505 66.331316 1.000000 1.000000 1.310015 0.134390 1.421996 2.799805 2.878018 7.174732 3.995389 3.372576 0.666241 3666.241551 19.086544 119.080420 199.454438 7.119377 -144816.626662 2.251785 702.302889 72.283169 266.671321 123.358440 6.703570 -623.102566 78.276818 4.249663 -156784.183081 2.162659 854.032954 65.067162 217.316902 144.563037 7.144356 569.080447 86.152449 4.387177 140028.828218 2.319717 844.462895 68.618356
1071 40.484800 1.234297 5.813867 74.103092 0.120601 -0.085482 1.076133 0.045287 1.759703 2.704768 2.531503 9.082826 3.602309 3.232702 3544.828739 21.799731 4.475260 -3015.872062 23.990350 2.167299 -290474.095023 -2.074959 3684.716619 21.415819 2750.346038 23.461974 8.361989 2238.906256 26.437769 2.467892 188784.274175 2.510306 3691.343658 20.489412 2781.123347 23.565192 8.652246 -2233.501898 26.711196 -2.631457 -184820.477440 -2.517669 3746.302274 20.563472
1075 41.770800 0.980362 23.529048 78.481344 -0.537934 0.345053 1.426030 0.842341 1.075255 1.001608 1.005714 3.019553 1.247409 1.137253 1698.042892 28.238988 6.222251 -1371.614616 28.867111 -10.315519 -1640.483632 16.090538 2404.596998 23.796394 1638.587268 28.162182 6.381712 -1540.829319 29.069717 -5.373797 -11655.199868 -3.250015 2348.182241 23.605988 1676.084487 27.967627 6.339947 1567.930868 28.946973 5.237094 13231.371156 -3.235729 2369.747220 23.609261
1076 27.831100 0.973071 73.679447 71.756738 0.053367 -0.056181 1.243966 -0.421733 3.360090 11.756005 13.239861 11.281635 12.259418 10.666560 106.383864 230.708323 9.840679 0.000015 646186.805969 -102.086723 3187.184113 -34.232375 1110.586209 63.403016 486.709338 101.093511 6.494924 -2223.459408 30.858444 -16.101547 -4478.903087 -34.056767 1271.216141 60.016742 552.843585 97.701982 6.370591 4012.178543 23.650862 -10.740246 4387.780319 -36.778553 1337.581235 60.787547
1079 193.187500 0.997744 155.856575 85.265491 0.109672 0.053648 6.132705 -0.424421 2.587432 2.807296 2.762559 7.172786 4.330922 2.120431 0.000000 18835167672839876526949866846301124397977394927575760896.000000 1087.824528 3.454176 1136.942331 19.181783 -112587.465456 -3.172191 2108.121430 33.797608 659.126054 57.147721 22.572465 1622.711715 36.806944 2.820952 -168957.919787 3.225348 3992.885407 23.210592 899.858611 59.460097 16.253322 1532.865464 46.056867 2.859321 167808.209969 3.881270 3835.394018 29.132334
1080 -44.418000 0.967371 -18.538615 72.538453 0.420618 1.611561 1.439938 -0.114983 0.995081 1.190878 1.591765 2.169149 1.309114 1.049391 345.878998 96.968517 4.680085 323.928663 100.612045 4.679705 808.206112 8.406255 504.263031 78.261907 1003.950833 49.979681 3.826628 1298.329722 42.947911 -3.372648 -26.455718 65275392.135729 938.771140 51.796559 1005.614577 56.637458 3.848715 -159.525244 137.495604 7.382466 -4255.083256 -17.645407 951.547631 58.297686
1082 57.538300 0.981366 67.947408 67.113436 0.329055 0.013534 1.147866 0.032331 2.917282 4.290624 3.605891 8.583357 3.735106 3.009639 229.439395 134.674367 6.068846 -930.474989 64.318855 -1.912342 -66024.194718 -4.378880 623.417469 76.987459 494.946563 83.537592 5.878286 1029.633435 57.771639 2.466201 80536.846706 -3.866232 969.490145 58.300487 529.718127 84.544571 5.758489 1007.233270 61.142413 2.679614 -81797.353102 -3.856839 982.092593 60.836653
1083 118.838100 0.988333 74.022892 86.302365 0.205279 0.057511 1.383479 -0.001507 3.007037 1.602058 1.272572 8.432850 2.538541 1.878948 0.000000 993114203522149537418477508425401814031052318319676426276920373375139840.000000 929.527144 231.229200 117.444556 3.434653 -98161.362523 -4.037391 1106.560294 44.615436 0.000000 21168044711067721877243657589981096238383104.000000 1092.968210 -0.000142 222222.549483 56.339931 35268.467000 -4.262890 1965.059655 31.727854 0.000000 23664629209636268809816872601190085427200.000000 968.187172 11.644057 552.914828 19.154039 47178.525877 4.332513 1936.265185 36.557920
1084 -31.542600 0.960658 -20.491478 94.564967 -0.743204 -0.253964 0.230037 0.261473 1.347668 1.556563 1.684907 3.523932 1.673775 1.807891 616.775736 36.876537 13.060221 -0.000000 1322434150506629955584.000000 262.045144 12468.564008 -5.451427 2188.418830 19.483444 325.876659 55.728513 9.976496 -0.000000 325029046567851589632.000000 204.034534 8623.081568 -6.382482 1437.728285 25.683401 218.746656 62.918027 11.896998 -0.000508 88095.690483 -37.027792 -10892.638457 -5.455473 1375.767717 24.122189
1088 -42.690600 0.973660 -17.853361 63.827530 0.360797 0.433233 1.146953 -0.114529 2.626295 1.337949 1.315618 13.343622 5.544541 5.370685 -243.528196 131.586745 4.135199 560.887645 82.631496 -2.645867 -159782.838024 -1.985821 -266.817202 124.617299 221.685247 131.318245 4.847337 330.777938 105.166896 4.034056 -305386.921078 -1.399022 361.335994 99.121890 212.037037 135.848193 4.932376 -316.221554 108.802487 4.119289 322975.457911 -1.380055 362.000750 99.883075
1089 -43.118100 0.988119 -11.537897 89.102848 0.442149 0.085692 0.770390 -0.025949 1.251764 1.308410 1.330349 4.668178 1.078304 1.093717 4146.371244 18.922666 6.163055 22376.720228 6.615946 -1.519101 6942.573895 -19.141308 4716.863841 17.881003 8995.761939 13.189732 8.273506 24781.311692 7.291284 2.090323 3610.053867 24.400409 6912.382948 15.204143 8841.064762 12.727480 7.963324 24399.143186 7.001551 2.082173 -3671.531184 -23.116512 6943.256958 14.505866
1090 13.083000 0.955824 51.763412 72.804205 0.397148 -0.533907 1.087674 1.848085 2.276785 2.817955 2.862492 18.427183 11.479727 2.563697 -645.545447 91.375543 3.130914 994.363468 72.550302 2.246978 -188887.162618 -2.136493 370.681594 126.258911 290.887310 135.400180 4.647347 -682.999836 84.836135 2.833451 -152145.016392 2.493961 421.867777 109.382738 78.077089 296.461165 -6.951757 -351.196025 128.751036 -3.740547 125584.449844 -2.560678 400.037181 117.681221
1094 -15.118800 1.001341 -25.496771 64.535313 -0.257106 0.161454 0.542738 -0.791851 1.033554 1.166630 1.199598 2.469359 1.437714 1.108467 3692.647888 13.432820 8.324644 -4995.861760 10.462721 1345.271223 3306.655342 8.364414 3452.111903 14.038440 3824.287378 13.713132 7.037735 -0.000001 1064523.930362 -495.412017 5452.731642 -7.467614 3558.178209 14.342434 3608.065827 13.601144 6.957915 -0.000003 460928.007604 -442.704437 5248.002490 -7.352572 3447.303996 14.048166
1101 -18.447100 0.959075 21.728332 79.496620 -0.096996 0.041523 1.122764 0.124685 2.335722 4.655250 3.842523 5.869411 3.181767 2.845223 385.419989 86.625056 7.094922 2059.929998 26.695405 8.621649 2715.307635 31.252196 1195.430889 47.040195 1269.132020 46.159594 4.373786 1851.339743 29.586147 -6.622201 3233.732598 26.210486 1440.247026 43.200167 1210.199035 48.391161 4.544551 1902.141328 30.352910 6.232677 2899.561860 27.711534 1454.122242 43.959873
1102 -11.116200 1.015584 -7.362490 66.632070 0.361063 0.056995 0.426290 -0.168693 1.849171 1.414215 1.494331 9.122303 1.644886 1.612656 2199.252484 18.758953 3.930444 0.000000 88072232444831811898546086041616384.000000 -235.425372 -18926.780328 -6.748800 2182.781148 18.821906 981.663662 29.308320 8.161030 0.000000 6916101558015450710714653605888.000000 545.331637 5509.817278 -7.941675 1730.579210 22.159141 1015.120582 26.658220 7.087114 -0.000000 2199715418880325507297582327529472.000000 614.642404 -4832.870198 8.135451 1634.001704 21.087646
1103 -101.214400 0.981556 -79.619963 67.499304 0.651513 0.499184 1.352030 0.175783 1.183898 1.429966 1.367118 7.478151 2.410166 1.765845 74.571727 165.164828 10.300964 503.400770 60.702372 2.698069 40466.023528 4.168040 809.494075 45.082867 201.181637 90.046822 11.226109 185.082951 96.259308 6.610971 -18197.557839 5.132363 1252.911859 34.690921 307.733157 76.229516 9.530263 3560.560400 19.012974 3.278529 -480.539661 79.411021 1265.332507 36.636905
1107 11.258100 1.027416 15.313962 78.198873 -0.097216 -1.408828 0.934314 0.006575 1.006989 1.096111 1.130247 1.160849 0.825132 0.883491 18029.557564 5.431107 3.206137 16235.994149 5.703693 2.729699 30.841868 -1134039814.074109 25646.237461 4.614344 15800.529031 5.849545 -2.927892 243104945003002706258094666547200.000000 0.000000 -155.012367 -15150.965964 -5.188535 25407.945581 4.694081 16356.058429 5.704922 3.044572 -114704280821175252932147220828922052608.000000 0.000000 202.340884 15705.926865 -5.014994 24979.123187 4.689634
1111 -9.261600 0.965443 14.467961 66.763823 -0.742223 -0.000672 0.253883 0.702955 1.057651 1.170694 1.190209 3.966701 1.486093 1.167317 900.366428 35.707832 4.435624 995.017581 33.959756 3.990985 -2145496.444617 0.784892 1034.111750 33.215950 346.843934 60.833029 6.157663 456.636254 52.572631 5.262122 624116.723694 -0.946940 778.484748 39.351422 404.015348 53.116237 5.768489 -508.982627 47.051486 -4.960866 -708651.930423 -0.910672 766.504597 37.730105
1112 24.941400 0.976254 23.936264 65.440149 0.231951 0.003404 1.356667 0.061926 1.409438 1.222730 1.232113 5.638741 1.576128 1.239046 52.485936 317.891888 -8.729254 -4726.955078 18.057500 2.396539 2240.027497 -58.264773 610.043325 78.761951 246.446449 121.648545 6.998569 2384.173597 29.506219 3.588923 -936.903572 -68.524529 881.395606 60.481004 304.572088 118.241980 6.440001 2441.287100 31.759204 3.444886 -971.947016 72.708296 867.197056 66.776475
1114 29.132600 1.067323 59.327720 64.978141 0.470748 1.717972 1.015460 -0.070050 1.052775 2.062487 2.304431 1.537593 0.801679 0.780140 6623.881854 10.803936 2.594556 46380.173051 3.121407 25.746694 12642.364493 7.260386 8426.511659 9.515668 12677.311751 8.047761 3.841095 50038.162453 3.785803 2.658263 -5956.787148 -12.108181 13323.795362 7.858441 12656.994750 8.100931 3.801383 -47919.345842 3.856471 -2.340327 6626.244840 11.988515 13486.878615 7.858749
1118 -76.166300 0.913605 3.809306 74.626496 0.224996 0.009921 1.364480 0.002281 1.546451 2.659315 2.458686 26.771234 9.152134 4.431526 813.500284 262.681933 5.745622 10403.746279 49.319140 2.512709 4549.499197 142.302668 1900.248438 164.038978 1652.363043 168.330580 4.904588 2213.106189 145.799816 3.209942 85920.464616 9.887115 2426.809067 136.741974 1840.191237 177.058195 4.656534 -4743.159071 91.002981 3.729708 -2568.376055 136.141294 2412.758416 153.361396
1120 -31.060800 1.056218 0.278147 70.123388 0.268223 0.249156 2.088054 -0.231787 1.369404 1.565994 1.484829 2.915284 1.524987 1.312765 26305.453949 5.438039 14.133495 -17861.774020 5.974462 -1.209337 3793.073749 -17.727944 6894.957902 10.586147 34914.086454 4.755048 9.243502 -2926.604626 14.195077 -6.777292 35046.194159 -3.603682 10102.443964 8.657310 24284.060601 6.047973 7.685537 5358.843132 11.362683 -8.820448 22994.291242 4.201394 10478.927071 9.109592
1122 33.179200 0.977695 49.916309 83.907696 -0.020511 0.252026 1.648677 0.161719 1.787625 1.896837 1.840998 6.081091 2.407759 2.469232 1013.885789 33.341539 5.323118 -1654.588847 26.377558 1.976272 -145077.452755 2.065148 1468.624675 27.486082 1520.567327 25.914317 4.698002 -1787.880615 24.184072 2.338509 -109173.152879 2.035020 1783.691966 23.898819 1443.862680 27.896609 4.805172 1762.181154 25.531499 2.307721 -105677.809295 2.160013 1746.867983 25.314957
1123 91.256200 0.998975 55.829701 76.177788 -0.105496 0.437953 2.828838 0.236105 1.800538 1.044242 1.072406 3.425581 1.262942 1.006400 0.000000 803892743377936646668288.000000 327.665235 -248.742916 77.226260 6.452740 -154109.645748 1.993462 1027.626663 35.438190 0.000003 1136687.926307 90.330372 -24.592138 245.526926 -18.130361 -32825.299890 2.313101 1266.433394 30.478488 0.009327 16492.233238 56.494931 57.702509 164.366940 15.074771 -38522.926684 -2.393153 1263.375635 32.225013
1124 15.052600 1.036457 9.876052 82.102005 0.311217 0.329800 1.327475 -1.700296 1.395742 1.041670 1.309083 4.744725 2.017385 1.755155 1362.681144 39.362991 5.914516 -0.000000 13838666738903632.000000 -511.429903 -4450.596208 17.492085 2109.011167 31.519911 853.913247 47.259018 11.413699 1036.160168 42.857072 9.652799 -2598772.178352 0.844047 2602.128043 27.019924 918.033968 46.959449 9.712500 146.454908 106.746940 -33.783327 -2010.067861 -20.189539 2490.190123 28.607335
1126 18.932300 0.966296 48.760159 69.927493 -0.040844 0.094460 2.242392 0.044414 1.303425 1.708118 1.566423 3.542235 1.658682 1.656947 16.997180 413.410633 12.609896 102.982152 152.665770 8.001332 -323231.053792 1.313808 673.820015 53.412424 387.580006 68.070167 6.506459 0.000000 27171447712883628325208064.000000 -318.703655 2920.715066 16.438113 945.256544 42.180009 374.905950 76.672506 6.630374 0.000000 8927287609337367756800.000000 -259.573815 -3030.688830 -17.659041 960.298297 46.342975
1128 2.685600 1.004814 10.757968 91.685774 -0.019529 0.276983 2.586454 0.279888 3.582599 3.160923 3.365425 11.477081 6.397189 4.884959 0.898672 2513.371526 20.372179 1019.406254 52.099671 2.281468 184335.321675 2.692472 911.946792 52.798154 140.018461 135.329310 10.872582 1117.613127 45.815215 2.557569 142968.710426 -2.825399 1310.174590 40.711172 149.580294 142.225145 10.760339 1090.859090 50.514099 2.606815 -147371.965983 3.044395 1283.033707 44.995039
